location,date,age_group
Japan,2022-04-24,65+
Japan,2022-04-25,12-64
Japan,2022-04-25,5-11
Japan,2022-04-25,65+
Japan,2022-04-26,12-64
Japan,2022-04-26,5-11
Japan,2022-04-26,65+
Japan,2022-04-27,12-64
Japan,2022-04-27,5-11
Japan,2022-04-27,65+
Japan,2022-04-28,12-64
Japan,2022-04-28,5-11
Japan,2022-04-28,65+
Japan,2022-04-29,12-64
Japan,2022-04-29,5-11
Japan,2022-04-29,65+
Japan,2022-04-30,12-64
Japan,2022-04-30,5-11
Japan,2022-04-30,65+
Japan,2022-05-01,12-64
Japan,2022-05-01,5-11
Japan,2022-05-01,65+
Japan,2022-05-02,12-64
Japan,2022-05-02,5-11
Japan,2022-05-02,65+
Japan,2022-05-03,12-64
Japan,2022-05-03,5-11
Japan,2022-05-03,65+
Japan,2022-05-04,12-64
Japan,2022-05-04,5-11
Japan,2022-05-04,65+
Japan,2022-05-05,12-64
Japan,2022-05-05,5-11
Japan,2022-05-05,65+
Japan,2022-05-06,12-64
Japan,2022-05-06,5-11
Japan,2022-05-06,65+
Japan,2022-05-07,12-64
Japan,2022-05-07,5-11
Japan,2022-05-07,65+
Japan,2022-05-08,12-64
Japan,2022-05-08,5-11
Japan,2022-05-08,65+
Japan,2022-05-09,12-64
Japan,2022-05-09,5-11
Japan,2022-05-09,65+
Japan,2022-05-10,12-64
Japan,2022-05-10,5-11
Japan,2022-05-10,65+
Japan,2022-05-11,12-64
Japan,2022-05-11,5-11
Japan,2022-05-11,65+
Japan,2022-05-12,12-64
Japan,2022-05-12,5-11
Japan,2022-05-12,65+
Japan,2022-05-13,12-64
Japan,2022-05-13,5-11
Japan,2022-05-13,65+
Japan,2022-05-14,12-64
Japan,2022-05-14,5-11
Japan,2022-05-14,65+
Japan,2022-05-15,12-64
Japan,2022-05-15,5-11
Japan,2022-05-15,65+
Japan,2022-05-16,12-64
Japan,2022-05-16,5-11
Japan,2022-05-16,65+
Japan,2022-05-17,12-64
Japan,2022-05-17,5-11
Japan,2022-05-17,65+
Japan,2022-05-18,12-64
Japan,2022-05-18,5-11
Japan,2022-05-18,65+
Japan,2022-05-19,12-64
Japan,2022-05-19,5-11
Japan,2022-05-19,65+
Japan,2022-05-20,12-64
Japan,2022-05-20,5-11
Japan,2022-05-20,65+
Japan,2022-05-21,12-64
Japan,2022-05-21,5-11
Japan,2022-05-21,65+
Japan,2022-05-22,12-64
Japan,2022-05-22,5-11
Japan,2022-05-22,65+
Japan,2022-05-23,12-64
Japan,2022-05-23,5-11
Japan,2022-05-23,65+
Japan,2022-05-24,12-64
Japan,2022-05-24,5-11
Japan,2022-05-24,65+
Japan,2022-05-25,12-64
Japan,2022-05-25,5-11
Japan,2022-05-25,65+
Japan,2022-05-26,12-64
Japan,2022-05-26,5-11
Japan,2022-05-26,65+
Japan,2022-05-27,12-64
Japan,2022-05-27,5-11
Japan,2022-05-27,65+
Japan,2022-05-28,12-64
Japan,2022-05-28,5-11
Japan,2022-05-28,65+
Japan,2022-05-29,12-64
Japan,2022-05-29,5-11
Japan,2022-05-29,65+
Japan,2022-05-30,12-64
Japan,2022-05-30,5-11
Japan,2022-05-30,65+
Japan,2022-05-31,12-64
Japan,2022-05-31,5-11
Japan,2022-05-31,65+
Japan,2022-06-01,12-64
Japan,2022-06-01,5-11
Japan,2022-06-01,65+
Japan,2022-06-02,12-64
Japan,2022-06-02,5-11
Japan,2022-06-02,65+
Japan,2022-06-03,12-64
Japan,2022-06-03,5-11
Japan,2022-06-03,65+
Japan,2022-06-04,12-64
Japan,2022-06-04,5-11
Japan,2022-06-04,65+
Japan,2022-06-05,12-64
Japan,2022-06-05,5-11
Japan,2022-06-05,65+
Japan,2022-06-06,12-64
Japan,2022-06-06,5-11
Japan,2022-06-06,65+
Japan,2022-06-07,12-64
Japan,2022-06-07,5-11
Japan,2022-06-07,65+
Japan,2022-06-08,12-64
Japan,2022-06-08,5-11
Japan,2022-06-08,65+
Japan,2022-06-09,12-64
Japan,2022-06-09,5-11
Japan,2022-06-09,65+
Japan,2022-06-10,12-64
Japan,2022-06-10,5-11
Japan,2022-06-10,65+
Japan,2022-06-11,12-64
Japan,2022-06-11,5-11
Japan,2022-06-11,65+
Japan,2022-06-12,12-64
Japan,2022-06-12,5-11
Japan,2022-06-12,65+
Japan,2022-06-13,12-64
Japan,2022-06-13,5-11
Japan,2022-06-13,65+
Japan,2022-06-14,12-64
Japan,2022-06-14,5-11
Japan,2022-06-14,65+
Japan,2022-06-15,12-64
Japan,2022-06-15,5-11
Japan,2022-06-15,65+
Japan,2022-06-16,12-64
Japan,2022-06-16,5-11
Japan,2022-06-16,65+
Japan,2022-06-17,12-64
Japan,2022-06-17,5-11
Japan,2022-06-17,65+
Japan,2022-06-18,12-64
Japan,2022-06-18,5-11
Japan,2022-06-18,65+
Japan,2022-06-19,12-64
Japan,2022-06-19,5-11
Japan,2022-06-19,65+
Japan,2022-06-20,12-64
Japan,2022-06-20,5-11
Japan,2022-06-20,65+
Japan,2022-06-21,12-64
Japan,2022-06-21,5-11
Japan,2022-06-21,65+
Japan,2022-06-22,12-64
Japan,2022-06-22,5-11
Japan,2022-06-22,65+
Japan,2022-06-23,12-64
Japan,2022-06-23,5-11
Japan,2022-06-23,65+
Japan,2022-06-24,12-64
Japan,2022-06-24,5-11
Japan,2022-06-24,65+
Japan,2022-06-25,12-64
Japan,2022-06-25,5-11
Japan,2022-06-25,65+
Japan,2022-06-26,12-64
Japan,2022-06-26,5-11
Japan,2022-06-26,65+
Japan,2022-06-27,12-64
Japan,2022-06-27,5-11
Japan,2022-06-27,65+
Japan,2022-06-28,12-64
Japan,2022-06-28,5-11
Japan,2022-06-28,65+
Japan,2022-06-29,12-64
Japan,2022-06-29,5-11
Japan,2022-06-29,65+
Japan,2022-06-30,12-64
Japan,2022-06-30,5-11
Japan,2022-06-30,65+
Japan,2022-07-01,12-64
Japan,2022-07-01,5-11
Japan,2022-07-01,65+
Japan,2022-07-02,12-64
Japan,2022-07-02,5-11
Japan,2022-07-02,65+
Japan,2022-07-03,12-64
Japan,2022-07-03,5-11
Japan,2022-07-03,65+
Japan,2022-07-04,12-64
Japan,2022-07-04,5-11
Japan,2022-07-04,65+
Japan,2022-07-05,12-64
Japan,2022-07-05,5-11
Japan,2022-07-05,65+
Japan,2022-07-06,12-64
Japan,2022-07-06,5-11
Japan,2022-07-06,65+
Japan,2022-07-07,12-64
Japan,2022-07-07,5-11
Japan,2022-07-07,65+
Japan,2022-07-08,12-64
Japan,2022-07-08,5-11
Japan,2022-07-08,65+
Japan,2022-07-09,12-64
Japan,2022-07-09,5-11
Japan,2022-07-09,65+
Japan,2022-07-10,12-64
Japan,2022-07-10,5-11
Japan,2022-07-10,65+
Japan,2022-07-11,12-64
Japan,2022-07-11,5-11
Japan,2022-07-11,65+
Japan,2022-07-12,12-64
Japan,2022-07-12,5-11
Japan,2022-07-12,65+
Japan,2022-07-13,12-64
Japan,2022-07-13,5-11
Japan,2022-07-13,65+
Japan,2022-07-14,12-64
Japan,2022-07-14,5-11
Japan,2022-07-14,65+
Japan,2022-07-15,12-64
Japan,2022-07-15,5-11
Japan,2022-07-15,65+
Japan,2022-07-16,12-64
Japan,2022-07-16,5-11
Japan,2022-07-16,65+
Japan,2022-07-17,12-64
Japan,2022-07-17,5-11
Japan,2022-07-17,65+
Japan,2022-07-18,12-64
Japan,2022-07-18,5-11
Japan,2022-07-18,65+
Japan,2022-07-19,12-64
Japan,2022-07-19,5-11
Japan,2022-07-19,65+
Japan,2022-07-20,12-64
Japan,2022-07-20,5-11
Japan,2022-07-20,65+
Japan,2022-07-21,12-64
Japan,2022-07-21,5-11
Japan,2022-07-21,65+
Japan,2022-07-22,12-64
Japan,2022-07-22,5-11
Japan,2022-07-22,65+
Japan,2022-07-23,12-64
Japan,2022-07-23,5-11
Japan,2022-07-23,65+
Japan,2022-07-24,12-64
Japan,2022-07-24,5-11
Japan,2022-07-24,65+
Japan,2022-07-25,12-64
Japan,2022-07-25,5-11
Japan,2022-07-25,65+
Japan,2022-07-26,12-64
Japan,2022-07-26,5-11
Japan,2022-07-26,65+
Japan,2022-07-27,12-64
Japan,2022-07-27,5-11
Japan,2022-07-27,65+
Japan,2022-07-28,12-64
Japan,2022-07-28,5-11
Japan,2022-07-28,65+
Japan,2022-07-29,12-64
Japan,2022-07-29,5-11
Japan,2022-07-29,65+
Japan,2022-07-30,12-64
Japan,2022-07-30,5-11
Japan,2022-07-30,65+
Japan,2022-07-31,12-64
Japan,2022-07-31,5-11
Japan,2022-07-31,65+
Japan,2022-08-01,12-64
Japan,2022-08-01,5-11
Japan,2022-08-01,65+
Japan,2022-08-02,12-64
Japan,2022-08-02,5-11
Japan,2022-08-02,65+
Japan,2022-08-03,12-64
Japan,2022-08-03,5-11
Japan,2022-08-03,65+
Japan,2022-08-04,12-64
Japan,2022-08-04,5-11
Japan,2022-08-04,65+
Japan,2022-08-05,12-64
Japan,2022-08-05,5-11
Japan,2022-08-05,65+
Japan,2022-08-06,12-64
Japan,2022-08-06,5-11
Japan,2022-08-06,65+
Japan,2022-08-07,12-64
Japan,2022-08-07,5-11
Japan,2022-08-07,65+
Japan,2022-08-08,12-64
Japan,2022-08-08,5-11
Japan,2022-08-08,65+
Japan,2022-08-09,12-64
Japan,2022-08-09,5-11
Japan,2022-08-09,65+
Japan,2022-08-10,12-64
Japan,2022-08-10,5-11
Japan,2022-08-10,65+
Japan,2022-08-11,12-64
Japan,2022-08-11,5-11
Japan,2022-08-11,65+
Japan,2022-08-12,12-64
Japan,2022-08-12,5-11
Japan,2022-08-12,65+
Japan,2022-08-13,12-64
Japan,2022-08-13,5-11
Japan,2022-08-13,65+
Japan,2022-08-14,12-64
Japan,2022-08-14,5-11
Japan,2022-08-14,65+
Japan,2022-08-15,12-64
Japan,2022-08-15,5-11
Japan,2022-08-15,65+
Japan,2022-08-16,12-64
Japan,2022-08-16,5-11
Japan,2022-08-16,65+
Japan,2022-08-17,12-64
Japan,2022-08-17,5-11
Japan,2022-08-17,65+
Japan,2022-08-18,12-64
Japan,2022-08-18,5-11
Japan,2022-08-18,65+
Japan,2022-08-19,12-64
Japan,2022-08-19,5-11
Japan,2022-08-19,65+
Japan,2022-08-20,12-64
Japan,2022-08-20,5-11
Japan,2022-08-20,65+
Japan,2022-08-21,12-64
Japan,2022-08-21,5-11
Japan,2022-08-21,65+
Japan,2022-08-22,12-64
Japan,2022-08-22,5-11
Japan,2022-08-22,65+
Japan,2022-08-23,12-64
Japan,2022-08-23,5-11
Japan,2022-08-23,65+
Japan,2022-08-24,12-64
Japan,2022-08-24,5-11
Japan,2022-08-24,65+
Japan,2022-08-25,12-64
Japan,2022-08-25,5-11
Japan,2022-08-25,65+
Japan,2022-08-26,12-64
Japan,2022-08-26,5-11
Japan,2022-08-26,65+
Japan,2022-08-27,12-64
Japan,2022-08-27,5-11
Japan,2022-08-27,65+
Japan,2022-08-28,12-64
Japan,2022-08-28,5-11
Japan,2022-08-28,65+
Japan,2022-08-29,12-64
Japan,2022-08-29,5-11
Japan,2022-08-29,65+
Japan,2022-08-30,12-64
Japan,2022-08-30,5-11
Japan,2022-08-30,65+
Japan,2022-08-31,12-64
Japan,2022-08-31,5-11
Japan,2022-08-31,65+
Japan,2022-09-01,12-64
Japan,2022-09-01,5-11
Japan,2022-09-01,65+
Japan,2022-09-02,12-64
Japan,2022-09-02,5-11
Japan,2022-09-02,65+
Japan,2022-09-03,12-64
Japan,2022-09-03,5-11
Japan,2022-09-03,65+
Japan,2022-09-04,12-64
Japan,2022-09-04,5-11
Japan,2022-09-04,65+
Japan,2022-09-05,12-64
Japan,2022-09-05,5-11
Japan,2022-09-05,65+
Japan,2022-09-06,12-64
Japan,2022-09-06,5-11
Japan,2022-09-06,65+
Japan,2022-09-07,12-64
Japan,2022-09-07,5-11
Japan,2022-09-07,65+
Japan,2022-09-08,12-64
Japan,2022-09-08,5-11
Japan,2022-09-08,65+
Japan,2022-09-09,12-64
Japan,2022-09-09,5-11
Japan,2022-09-09,65+
Japan,2022-09-10,12-64
Japan,2022-09-10,5-11
Japan,2022-09-10,65+
Japan,2022-09-11,12-64
Japan,2022-09-11,5-11
Japan,2022-09-11,65+
Japan,2022-09-12,12-64
Japan,2022-09-12,5-11
Japan,2022-09-12,65+
Japan,2022-09-13,12-64
Japan,2022-09-13,5-11
Japan,2022-09-13,65+
Japan,2022-09-14,12-64
Japan,2022-09-14,5-11
Japan,2022-09-14,65+
Japan,2022-09-15,12-64
Japan,2022-09-15,5-11
Japan,2022-09-15,65+
Japan,2022-09-16,12-64
Japan,2022-09-16,5-11
Japan,2022-09-16,65+
Japan,2022-09-17,12-64
Japan,2022-09-17,5-11
Japan,2022-09-17,65+
Japan,2022-09-18,12-64
Japan,2022-09-18,5-11
Japan,2022-09-18,65+
Japan,2022-09-19,12-64
Japan,2022-09-19,5-11
Japan,2022-09-19,65+
Japan,2022-09-20,12-64
Japan,2022-09-20,5-11
Japan,2022-09-20,65+
Japan,2022-09-21,12-64
Japan,2022-09-21,5-11
Japan,2022-09-21,65+
Japan,2022-09-22,12-64
Japan,2022-09-22,5-11
Japan,2022-09-22,65+
Japan,2022-09-23,12-64
Japan,2022-09-23,5-11
Japan,2022-09-23,65+
Japan,2022-09-24,12-64
Japan,2022-09-24,5-11
Japan,2022-09-24,65+
Japan,2022-09-25,12-64
Japan,2022-09-25,5-11
Japan,2022-09-25,65+
Japan,2022-09-26,12-64
Japan,2022-09-26,5-11
Japan,2022-09-26,65+
Japan,2022-09-27,12-64
Japan,2022-09-27,5-11
Japan,2022-09-27,65+
Japan,2022-09-28,12-64
Japan,2022-09-28,5-11
Japan,2022-09-28,65+
Japan,2022-09-29,12-64
Japan,2022-09-29,5-11
Japan,2022-09-29,65+
Japan,2022-09-30,12-64
Japan,2022-09-30,5-11
Japan,2022-09-30,65+
Japan,2022-10-01,12-64
Japan,2022-10-01,5-11
Japan,2022-10-01,65+
Japan,2022-10-02,12-64
Japan,2022-10-02,5-11
Japan,2022-10-02,65+
Japan,2022-10-03,12-64
Japan,2022-10-03,5-11
Japan,2022-10-03,65+
Japan,2022-10-04,12-64
Japan,2022-10-04,5-11
Japan,2022-10-04,65+
Japan,2022-10-05,12-64
Japan,2022-10-05,5-11
Japan,2022-10-05,65+
Japan,2022-10-06,12-64
Japan,2022-10-06,5-11
Japan,2022-10-06,65+
Japan,2022-10-07,12-64
Japan,2022-10-07,5-11
Japan,2022-10-07,65+
Japan,2022-10-08,12-64
Japan,2022-10-08,5-11
Japan,2022-10-08,65+
Japan,2022-10-09,12-64
Japan,2022-10-09,5-11
Japan,2022-10-09,65+
Japan,2022-10-10,12-64
Japan,2022-10-10,5-11
Japan,2022-10-10,65+
Japan,2022-10-11,12-64
Japan,2022-10-11,5-11
Japan,2022-10-11,65+
Japan,2022-10-12,12-64
Japan,2022-10-12,5-11
Japan,2022-10-12,65+
Japan,2022-10-13,12-64
Japan,2022-10-13,5-11
Japan,2022-10-13,65+
Japan,2022-10-14,12-64
Japan,2022-10-14,5-11
Japan,2022-10-14,65+
Japan,2022-10-15,12-64
Japan,2022-10-15,5-11
Japan,2022-10-15,65+
Japan,2022-10-16,12-64
Japan,2022-10-16,5-11
Japan,2022-10-16,65+
Japan,2022-10-17,12-64
Japan,2022-10-17,5-11
Japan,2022-10-17,65+
Japan,2022-10-18,12-64
Japan,2022-10-18,5-11
Japan,2022-10-18,65+
Japan,2022-10-19,12-64
Japan,2022-10-19,5-11
Japan,2022-10-19,65+
Japan,2022-10-20,12-64
Japan,2022-10-20,5-11
Japan,2022-10-20,65+
Japan,2022-10-21,12-64
Japan,2022-10-21,5-11
Japan,2022-10-21,65+
Japan,2022-10-22,12-64
Japan,2022-10-22,5-11
Japan,2022-10-22,65+
Japan,2022-10-23,12-64
Japan,2022-10-23,5-11
Japan,2022-10-23,65+
Japan,2022-10-24,12-64
Japan,2022-10-24,5-11
Japan,2022-10-24,65+
Japan,2022-10-25,0-5
Japan,2022-10-25,12-64
Japan,2022-10-25,5-11
Japan,2022-10-25,65+
Japan,2022-10-26,0-5
Japan,2022-10-26,12-64
Japan,2022-10-26,5-11
Japan,2022-10-26,65+
Japan,2022-10-27,0-5
Japan,2022-10-27,12-64
Japan,2022-10-27,5-11
Japan,2022-10-27,65+
Japan,2022-10-28,0-5
Japan,2022-10-28,12-64
Japan,2022-10-28,5-11
Japan,2022-10-28,65+
Japan,2022-10-29,0-5
Japan,2022-10-29,12-64
Japan,2022-10-29,5-11
Japan,2022-10-29,65+
Japan,2022-10-30,0-5
Japan,2022-10-30,12-64
Japan,2022-10-30,5-11
Japan,2022-10-30,65+
Japan,2022-10-31,0-5
Japan,2022-10-31,12-64
Japan,2022-10-31,5-11
Japan,2022-10-31,65+
Japan,2022-11-01,0-5
Japan,2022-11-01,12-64
Japan,2022-11-01,5-11
Japan,2022-11-01,65+
Japan,2022-11-02,0-5
Japan,2022-11-02,12-64
Japan,2022-11-02,5-11
Japan,2022-11-02,65+
Japan,2022-11-03,0-5
Japan,2022-11-03,12-64
Japan,2022-11-03,5-11
Japan,2022-11-03,65+
Japan,2022-11-04,0-5
Japan,2022-11-04,12-64
Japan,2022-11-04,5-11
Japan,2022-11-04,65+
Japan,2022-11-05,0-5
Japan,2022-11-05,12-64
Japan,2022-11-05,5-11
Japan,2022-11-05,65+
Japan,2022-11-06,0-5
Japan,2022-11-06,12-64
Japan,2022-11-06,5-11
Japan,2022-11-06,65+
Japan,2022-11-07,0-5
Japan,2022-11-07,12-64
Japan,2022-11-07,5-11
Japan,2022-11-07,65+
Japan,2022-11-08,0-5
Japan,2022-11-08,12-64
Japan,2022-11-08,5-11
Japan,2022-11-08,65+
Japan,2022-11-09,0-5
Japan,2022-11-09,12-64
Japan,2022-11-09,5-11
Japan,2022-11-09,65+
Japan,2022-11-10,0-5
Japan,2022-11-10,12-64
Japan,2022-11-10,5-11
Japan,2022-11-10,65+
Japan,2022-11-11,0-5
Japan,2022-11-11,12-64
Japan,2022-11-11,5-11
Japan,2022-11-11,65+
Japan,2022-11-12,0-5
Japan,2022-11-12,12-64
Japan,2022-11-12,5-11
Japan,2022-11-12,65+
Japan,2022-11-13,0-5
Japan,2022-11-13,12-64
Japan,2022-11-13,5-11
Japan,2022-11-13,65+
Japan,2022-11-14,0-5
Japan,2022-11-14,12-64
Japan,2022-11-14,5-11
Japan,2022-11-14,65+
Japan,2022-11-15,0-5
Japan,2022-11-15,12-64
Japan,2022-11-15,5-11
Japan,2022-11-15,65+
Japan,2022-11-16,0-5
Japan,2022-11-16,12-64
Japan,2022-11-16,5-11
Japan,2022-11-16,65+
Japan,2022-11-17,0-5
Japan,2022-11-17,12-64
Japan,2022-11-17,5-11
Japan,2022-11-17,65+
Japan,2022-11-18,0-5
Japan,2022-11-18,12-64
Japan,2022-11-18,5-11
Japan,2022-11-18,65+
Japan,2022-11-19,0-5
Japan,2022-11-19,12-64
Japan,2022-11-19,5-11
Japan,2022-11-19,65+
Japan,2022-11-20,0-5
Japan,2022-11-20,12-64
Japan,2022-11-20,5-11
Japan,2022-11-20,65+
Japan,2022-11-21,0-5
Japan,2022-11-21,12-64
Japan,2022-11-21,5-11
Japan,2022-11-21,65+
Japan,2022-11-22,0-5
Japan,2022-11-22,12-64
Japan,2022-11-22,5-11
Japan,2022-11-22,65+
Japan,2022-11-23,0-5
Japan,2022-11-23,12-64
Japan,2022-11-23,5-11
Japan,2022-11-23,65+
Japan,2022-11-24,0-5
Japan,2022-11-24,12-64
Japan,2022-11-24,5-11
Japan,2022-11-24,65+
Japan,2022-11-25,0-5
Japan,2022-11-25,12-64
Japan,2022-11-25,5-11
Japan,2022-11-25,65+
Japan,2022-11-26,0-5
Japan,2022-11-26,12-64
Japan,2022-11-26,5-11
Japan,2022-11-26,65+
Japan,2022-11-27,0-5
Japan,2022-11-27,12-64
Japan,2022-11-27,5-11
Japan,2022-11-27,65+
Japan,2022-11-28,0-5
Japan,2022-11-28,12-64
Japan,2022-11-28,5-11
Japan,2022-11-28,65+
Japan,2022-11-29,0-5
Japan,2022-11-29,12-64
Japan,2022-11-29,5-11
Japan,2022-11-29,65+
Japan,2022-11-30,0-5
Japan,2022-11-30,12-64
Japan,2022-11-30,5-11
Japan,2022-11-30,65+
Japan,2022-12-01,0-5
Japan,2022-12-01,12-64
Japan,2022-12-01,5-11
Japan,2022-12-01,65+
Japan,2022-12-02,0-5
Japan,2022-12-02,12-64
Japan,2022-12-02,5-11
Japan,2022-12-02,65+
Japan,2022-12-03,0-5
Japan,2022-12-03,12-64
Japan,2022-12-03,5-11
Japan,2022-12-03,65+
Japan,2022-12-04,0-5
Japan,2022-12-04,12-64
Japan,2022-12-04,5-11
Japan,2022-12-04,65+
Japan,2022-12-05,0-5
Japan,2022-12-05,12-64
Japan,2022-12-05,5-11
Japan,2022-12-05,65+
Japan,2022-12-06,0-5
Japan,2022-12-06,12-64
Japan,2022-12-06,5-11
Japan,2022-12-06,65+
Japan,2022-12-07,0-5
Japan,2022-12-07,12-64
Japan,2022-12-07,5-11
Japan,2022-12-07,65+
Japan,2022-12-08,0-5
Japan,2022-12-08,12-64
Japan,2022-12-08,5-11
Japan,2022-12-08,65+
Japan,2022-12-09,0-5
Japan,2022-12-09,12-64
Japan,2022-12-09,5-11
Japan,2022-12-09,65+
Japan,2022-12-10,0-5
Japan,2022-12-10,12-64
Japan,2022-12-10,5-11
Japan,2022-12-10,65+
Japan,2022-12-11,0-5
Japan,2022-12-11,12-64
Japan,2022-12-11,5-11
Japan,2022-12-11,65+
Japan,2022-12-12,0-5
Japan,2022-12-12,12-64
Japan,2022-12-12,5-11
Japan,2022-12-12,65+
Japan,2022-12-13,0-5
Japan,2022-12-13,12-64
Japan,2022-12-13,5-11
Japan,2022-12-13,65+
Japan,2022-12-14,0-5
Japan,2022-12-14,12-64
Japan,2022-12-14,5-11
Japan,2022-12-14,65+
Japan,2022-12-15,0-5
Japan,2022-12-15,12-64
Japan,2022-12-15,5-11
Japan,2022-12-15,65+
Japan,2022-12-16,0-5
Japan,2022-12-16,12-64
Japan,2022-12-16,5-11
Japan,2022-12-16,65+
Japan,2022-12-17,0-5
Japan,2022-12-17,12-64
Japan,2022-12-17,5-11
Japan,2022-12-17,65+
Japan,2022-12-18,0-5
Japan,2022-12-18,12-64
Japan,2022-12-18,5-11
Japan,2022-12-18,65+
Japan,2022-12-19,0-5
Japan,2022-12-19,12-64
Japan,2022-12-19,5-11
Japan,2022-12-19,65+
Japan,2022-12-20,0-5
Japan,2022-12-20,12-64
Japan,2022-12-20,5-11
Japan,2022-12-20,65+
Japan,2022-12-21,0-5
Japan,2022-12-21,12-64
Japan,2022-12-21,5-11
Japan,2022-12-21,65+
Japan,2022-12-22,0-5
Japan,2022-12-22,12-64
Japan,2022-12-22,5-11
Japan,2022-12-22,65+
Japan,2022-12-23,0-5
Japan,2022-12-23,12-64
Japan,2022-12-23,5-11
Japan,2022-12-23,65+
Japan,2022-12-24,0-5
Japan,2022-12-24,12-64
Japan,2022-12-24,5-11
Japan,2022-12-24,65+
Japan,2022-12-25,0-5
Japan,2022-12-25,12-64
Japan,2022-12-25,5-11
Japan,2022-12-25,65+
Japan,2022-12-26,0-5
Japan,2022-12-26,12-64
Japan,2022-12-26,5-11
Japan,2022-12-26,65+
Japan,2022-12-27,0-5
Japan,2022-12-27,12-64
Japan,2022-12-27,5-11
Japan,2022-12-27,65+
Japan,2022-12-28,0-5
Japan,2022-12-28,12-64
Japan,2022-12-28,5-11
Japan,2022-12-28,65+
Japan,2022-12-29,0-5
Japan,2022-12-29,12-64
Japan,2022-12-29,5-11
Japan,2022-12-29,65+
Japan,2022-12-30,0-5
Japan,2022-12-30,12-64
Japan,2022-12-30,5-11
Japan,2022-12-30,65+
Japan,2022-12-31,0-5
Japan,2022-12-31,12-64
Japan,2022-12-31,5-11
Japan,2022-12-31,65+
Japan,2023-01-01,0-5
Japan,2023-01-01,12-64
Japan,2023-01-01,5-11
Japan,2023-01-01,65+
Japan,2023-01-02,0-5
Japan,2023-01-02,12-64
Japan,2023-01-02,5-11
Japan,2023-01-02,65+
Japan,2023-01-03,0-5
Japan,2023-01-03,12-64
Japan,2023-01-03,5-11
Japan,2023-01-03,65+
Japan,2023-01-04,0-5
Japan,2023-01-04,12-64
Japan,2023-01-04,5-11
Japan,2023-01-04,65+
Japan,2023-01-05,0-5
Japan,2023-01-05,12-64
Japan,2023-01-05,5-11
Japan,2023-01-05,65+
Japan,2023-01-06,0-5
Japan,2023-01-06,12-64
Japan,2023-01-06,5-11
Japan,2023-01-06,65+
Japan,2023-01-07,0-5
Japan,2023-01-07,12-64
Japan,2023-01-07,5-11
Japan,2023-01-07,65+
Japan,2023-01-08,0-5
Japan,2023-01-08,12-64
Japan,2023-01-08,5-11
Japan,2023-01-08,65+
Japan,2023-01-09,0-5
Japan,2023-01-09,12-64
Japan,2023-01-09,5-11
Japan,2023-01-09,65+
Japan,2023-01-10,0-5
Japan,2023-01-10,12-64
Japan,2023-01-10,5-11
Japan,2023-01-10,65+
Japan,2023-01-11,0-5
Japan,2023-01-11,12-64
Japan,2023-01-11,5-11
Japan,2023-01-11,65+
Japan,2023-01-12,0-5
Japan,2023-01-12,12-64
Japan,2023-01-12,5-11
Japan,2023-01-12,65+
Japan,2023-01-13,0-5
Japan,2023-01-13,12-64
Japan,2023-01-13,5-11
Japan,2023-01-13,65+
Japan,2023-01-14,0-5
Japan,2023-01-14,12-64
Japan,2023-01-14,5-11
Japan,2023-01-14,65+
Japan,2023-01-15,0-5
Japan,2023-01-15,12-64
Japan,2023-01-15,5-11
Japan,2023-01-15,65+
Japan,2023-01-16,0-5
Japan,2023-01-16,12-64
Japan,2023-01-16,5-11
Japan,2023-01-16,65+
Japan,2023-01-17,0-5
Japan,2023-01-17,12-64
Japan,2023-01-17,5-11
Japan,2023-01-17,65+
Japan,2023-01-18,0-5
Japan,2023-01-18,12-64
Japan,2023-01-18,5-11
Japan,2023-01-18,65+
Japan,2023-01-19,0-5
Japan,2023-01-19,12-64
Japan,2023-01-19,5-11
Japan,2023-01-19,65+
Japan,2023-01-20,0-5
Japan,2023-01-20,12-64
Japan,2023-01-20,5-11
Japan,2023-01-20,65+
Japan,2023-01-21,0-5
Japan,2023-01-21,12-64
Japan,2023-01-21,5-11
Japan,2023-01-21,65+
Japan,2023-01-22,0-5
Japan,2023-01-22,12-64
Japan,2023-01-22,5-11
Japan,2023-01-22,65+
Japan,2023-01-23,0-5
Japan,2023-01-23,12-64
Japan,2023-01-23,5-11
Japan,2023-01-23,65+
Japan,2023-01-24,0-5
Japan,2023-01-24,12-64
Japan,2023-01-24,5-11
Japan,2023-01-24,65+
Japan,2023-01-25,0-5
Japan,2023-01-25,12-64
Japan,2023-01-25,5-11
Japan,2023-01-25,65+
Japan,2023-01-26,0-5
Japan,2023-01-26,12-64
Japan,2023-01-26,5-11
Japan,2023-01-26,65+
Japan,2023-01-27,0-5
Japan,2023-01-27,12-64
Japan,2023-01-27,5-11
Japan,2023-01-27,65+
Japan,2023-01-28,0-5
Japan,2023-01-28,12-64
Japan,2023-01-28,5-11
Japan,2023-01-28,65+
Japan,2023-01-29,0-5
Japan,2023-01-29,12-64
Japan,2023-01-29,5-11
Japan,2023-01-29,65+
Japan,2023-01-30,0-5
Japan,2023-01-30,12-64
Japan,2023-01-30,5-11
Japan,2023-01-30,65+
Japan,2023-01-31,0-5
Japan,2023-01-31,12-64
Japan,2023-01-31,5-11
Japan,2023-01-31,65+
Japan,2023-02-01,0-5
Japan,2023-02-01,12-64
Japan,2023-02-01,5-11
Japan,2023-02-01,65+
Japan,2023-02-02,0-5
